FECHA_INGRESO,DOCUMENTO,RAZSOC_RESPONSABLE,NRO_GUIA,GUIA_MADRE,FECHA_ACTA,NRO_ACTA,TPO.ANOM,DESC.ANOMALIA,CTPDCTO,SCLI,BULTOS,PESO,AEROLINEA,TIPO AERONAVE
20/8/2023,MDES-2023-79143-73-J,C,XXX-00049551,369-82516103,2/5/2013,2013-11281-N,EMBROT,EMB.ROTO,MDES,800850,5,"333,1",ATLAS,CARGUERO
20/8/2023,MDES-2023-79143-73-J,C,XXX-00049551,369-82516103,2/5/2013,2013-11281-N,FALPRE,F.PRECINTO,MDES,800850,5,"333,1",ATLAS,CARGUERO
20/8/2023,MDES-2023-79143-73-J,C,XXX-00049582,369-82516103,1/12/2000,2000-83683-E,APLAST,APLAST/DEF.,MDES,800850,3,"254,5",ATLAS,CARGUERO
20/8/2023,MDES-2023-79143-73-J,C,XXX-00049582,369-82516103,21/4/2015,2015-11353-N,EMBABI,EMB.ABIERTO,MDES,800850,3,"254,5",ATLAS,CARGUERO
20/8/2023,MDES-2023-79143-73-J,C,XXX-00049583,369-82516103,4/5/2005,2005-28618-F,EMBROT,EMB.ROTO,MDES,800850,8,"805,9",ATLAS,CARGUERO
20/8/2023,MDES-2023-78681-73-P,C,XXX-00488128,729-42312944,21/8/2023,2023-21009-M,APLAST,APLAST/DEF.,MDES,800850,14,"154,96",TAMPA,PASAJEROS
20/8/2023,MDES-2023-78692-73-R,C,XXX-00415920,729-42312734,21/8/2023,2023-21008-L,APLAST,APLAST/DEF.,MDES,800850,1,"90,71",TAMPA,PASAJEROS
20/8/2023,MDES-2023-78578-73-U,C,XXX-00241162,016-19124416,27/12/2004,2004-92884-J,EMBROT,EMB.ROTO,MDES,800850,1,"5,89",UNITED,PASAJEROS
20/8/2023,MDES-2023-78578-73-U,C,XXX-00241162,016-19124416,19/5/2014,2014-14177-U,APLAST,APLAST/DEF.,MDES,800850,1,"5,89",UNITED,PASAJEROS
20/8/2023,MDES-2023-78379-73-T,B,XXX-0A728198,996-12542386,21/8/2023,2023-20998-C,EMBROT,EMB.ROTO,MDES,50,8,"1977,7",AIR EUROPA,PASAJEROS
19/8/2023,MDES-2023-78457-73-Z,A,XXX-53931366,272-73629286,21/8/2023,2023-21001-E,EMBABI,EMB.ABIERTO,MDES,74,2,"42,7",KALITTA,CARGUERO
19/8/2023,MDES-2023-78457-73-Z,A,XXX-54132325,272-73629286,21/8/2023,2023-21002-F,APLAST,APLAST/DEF.,MDES,74,13,"1670,8",KALITTA,CARGUERO
19/8/2023,MDES-2023-78458-73-R,A,XXX-54430053,272-73613805,21/8/2023,2023-21005-I,APLAST,APLAST/DEF.,MDES,74,14,"139,6",KALITTA,CARGUERO
19/8/2023,MDES-2023-78458-73-R,A,XXX-54455218,272-73613805,21/8/2023,2023-21006-J,APLAST,APLAST/DEF.,MDES,74,5,"623,6",KALITTA,CARGUERO
19/8/2023,MDES-2023-78575-73-R,C,XXX-00002114,272-73625624,6/7/2000,2000-52626-J,APLAST,APLAST/DEF.,MDES,800850,1,155,KALITTA,CARGUERO
19/8/2023,MDES-2023-78575-73-R,C,XXX-00002114,272-73625624,20/11/2000,2000-81485-C,EMBMOJ,EMB.MOJADO,MDES,800850,1,155,KALITTA,CARGUERO
19/8/2023,MDES-2023-78575-73-R,C,XXX-00002114,272-73625624,20/11/2000,2000-81485-C,EMBROT,EMB.ROTO,MDES,800850,1,155,KALITTA,CARGUERO
19/8/2023,MDES-2023-78575-73-R,C,XXX-00002114,272-73625624,19/3/2004,2004-17784-H,EMBROT,EMB.ROTO,MDES,800850,1,155,KALITTA,CARGUERO
19/8/2023,MDES-2023-78575-73-R,C,XXX-00002114,272-73625624,20/3/2007,2007-27732-P,DERRAM,EMB.DERRAME,MDES,800850,1,155,KALITTA,CARGUERO
19/8/2023,MDES-2023-78575-73-R,C,XXX-00002114,272-73625624,31/3/2010,2010-9406-T,APLAST,APLAST/DEF.,MDES,800850,1,155,KALITTA,CARGUERO
19/8/2023,MDES-2023-78575-73-R,C,XXX-00002114,272-73625624,31/3/2010,2010-9406-T,FALPRE,F.PRECINTO,MDES,800850,1,155,KALITTA,CARGUERO
19/8/2023,MDES-2023-78575-73-R,C,XXX-00002114,272-73625624,25/10/2010,2010-39378-E,EMBROT,EMB.ROTO,MDES,800850,1,155,KALITTA,CARGUERO
19/8/2023,MDES-2023-78575-73-R,C,XXX-00002115,272-73625624,1/7/2007,2007-70207-H,APLAST,APLAST/DEF.,MDES,800850,1,260,KALITTA,CARGUERO
19/8/2023,MDES-2023-78575-73-R,C,XXX-00002115,272-73625624,27/10/2017,2017-36587-D,APLAST,APLAST/DEF.,MDES,800850,2,520,KALITTA,CARGUERO
19/8/2023,MDES-2023-78575-73-R,C,XXX-00002115,272-73625624,27/10/2017,2017-36587-D,FALPRE,F.PRECINTO,MDES,800850,1,260,KALITTA,CARGUERO
19/8/2023,MDES-2023-78575-73-R,C,XXX-00002115,272-73625624,12/11/2019,2019-54188-A,APLAST,APLAST/DEF.,MDES,800850,1,260,KALITTA,CARGUERO
19/8/2023,MDES-2023-78575-73-R,C,XXX-00002116,272-73625624,18/4/2000,2000-32983-D,EMBROT,EMB.ROTO,MDES,800850,1,260,KALITTA,CARGUERO
19/8/2023,MDES-2023-78575-73-R,C,XXX-00002116,272-73625624,23/9/2001,2001-47034-E,FALPRE,F.PRECINTO,MDES,800850,1,260,KALITTA,CARGUERO
19/8/2023,MDES-2023-78575-73-R,C,XXX-00002116,272-73625624,8/2/2010,2010-3504-M,EMBABI,EMB.ABIERTO,MDES,800850,1,260,KALITTA,CARGUERO
19/8/2023,MDES-2023-78575-73-R,C,XXX-00002116,272-73625624,8/2/2010,2010-3504-M,EMBROT,EMB.ROTO,MDES,800850,1,260,KALITTA,CARGUERO
19/8/2023,MDES-2023-78575-73-R,C,XXX-00002116,272-73625624,18/3/2016,2016-8205-P,EMBMOJ,EMB.MOJADO,MDES,800850,1,260,KALITTA,CARGUERO
19/8/2023,MDES-2023-78575-73-R,C,XXX-00002116,272-73625624,10/7/2023,2023-16586-A,APLAST,APLAST/DEF.,MDES,800850,1,260,KALITTA,CARGUERO
19/8/2023,MDES-2023-78575-73-R,C,XXX-00002121,272-73625624,20/3/2000,2000-27102-G,EMBROT,EMB.ROTO,MDES,800850,1,240,KALITTA,CARGUERO
19/8/2023,MDES-2023-78575-73-R,C,XXX-00002121,272-73625624,5/8/2002,2002-26964-E,EMBROT,EMB.ROTO,MDES,800850,1,240,KALITTA,CARGUERO
19/8/2023,MDES-2023-78575-73-R,C,XXX-00002121,272-73625624,13/9/2002,2002-32251-J,EMBROT,EMB.ROTO,MDES,800850,1,240,KALITTA,CARGUERO
19/8/2023,MDES-2023-78575-73-R,C,XXX-00002121,272-73625624,12/6/2007,2007-61024-A,FAJCON,FAJAS CTRL,MDES,800850,1,240,KALITTA,CARGUERO
19/8/2023,MDES-2023-78575-73-R,C,XXX-00002121,272-73625624,2/9/2008,2008-88463-A,APLAST,APLAST/DEF.,MDES,800850,1,240,KALITTA,CARGUERO
19/8/2023,MDES-2023-78575-73-R,C,XXX-00002124,272-73625624,31/5/2001,2001-25767-M,FAJCON,FAJAS CTRL,MDES,800850,1,153,KALITTA,CARGUERO
19/8/2023,MDES-2023-78575-73-R,C,XXX-00002124,272-73625624,16/3/2004,2004-16857-D,EMBROT,EMB.ROTO,MDES,800850,1,153,KALITTA,CARGUERO
19/8/2023,MDES-2023-78575-73-R,C,XXX-00002124,272-73625624,9/6/2022,2022-16041-M,EMBROT,EMB.ROTO,MDES,800850,1,153,KALITTA,CARGUERO
19/8/2023,MDES-2023-78575-73-R,C,XXX-00002124,272-73625624,9/6/2022,2022-16041-M,FALPRE,F.PRECINTO,MDES,800850,1,153,KALITTA,CARGUERO
19/8/2023,MDES-2023-78576-73-S,C,XXX-00257979,272-73612324,22/8/2020,2020-28025-R,APLAST,APLAST/DEF.,MDES,800850,3,"10,5",KALITTA,CARGUERO
19/8/2023,MDES-2023-78567-73-S,C,XXX-00127113,001-80173483,4/8/2015,2015-25469-A,APLAST,APLAST/DEF.,MDES,800850,1,211,AMERICAN,PASAJEROS
19/8/2023,MDES-2023-78567-73-S,C,XXX-00127174,001-80173483,21/8/2023,2023-21007-K,EMBROT,EMB.ROTO,MDES,800850,3,"79,33",AMERICAN,PASAJEROS
19/8/2023,MDES-2023-78566-73-R,C,XXX-00020841,016-99565325,15/9/2023,2023-23004-J,APLAST,APLAST/DEF.,MDES,800850,6,90,UNITED,PASAJEROS
19/8/2023,MDES-2023-78566-73-R,C,XXX-00020841,016-99565325,15/9/2023,2023-23004-J,EMBABI,EMB.ABIERTO,MDES,800850,2,30,UNITED,PASAJEROS
19/8/2023,MDES-2023-78566-73-R,C,XXX-00020841,016-99565325,15/9/2023,2023-23004-J,EMBROT,EMB.ROTO,MDES,800850,2,30,UNITED,PASAJEROS
19/8/2023,MDES-2023-78581-73-Y,C,XXX-00125905,055-23022484,6/10/2020,2020-33879-E,EMBROT,EMB.ROTO,MDES,800850,10,529,ITA,PASAJEROS
19/8/2023,MDES-2023-78295-73-Z,A,XXX-54431324,549-30300303,21/8/2023,2023-21000-D,APLAST,APLAST/DEF.,MDES,74,4,"12,62",LATAM CARGO,CARGUERO
19/8/2023,MDES-2023-78211-73-E,A,XXX-53084621,045-47272153,20/8/2023,2023-20968-Z,APLAST,APLAST/DEF.,MDES,74,1,"4,8",LATAM,PASAJEROS
19/8/2023,MDES-2023-78211-73-E,A,XXX-53229803,045-47272153,20/8/2023,2023-20969-A,APLAST,APLAST/DEF.,MDES,74,1,"1,6",LATAM,PASAJEROS
19/8/2023,MDES-2023-78211-73-E,A,XXX-53481244,045-47272153,20/8/2023,2023-20974-W,APLAST,APLAST/DEF.,MDES,74,5,"126,4",LATAM,PASAJEROS
19/8/2023,MDES-2023-78211-73-E,A,XXX-53583675,045-47272153,20/8/2023,2023-20973-V,APLAST,APLAST/DEF.,MDES,74,9,"154,7",LATAM,PASAJEROS
19/8/2023,MDES-2023-78211-73-E,A,XXX-53603498,045-47272153,20/8/2023,2023-20975-X,APLAST,APLAST/DEF.,MDES,74,4,"127,2",LATAM,PASAJEROS
19/8/2023,MDES-2023-78211-73-E,A,XXX-53684079,045-47272153,20/8/2023,2023-20965-W,APLAST,APLAST/DEF.,MDES,74,6,"776,4",LATAM,PASAJEROS
19/8/2023,MDES-2023-78211-73-E,A,XXX-53903092,045-47272153,20/8/2023,2023-20976-Y,APLAST,APLAST/DEF.,MDES,74,10,"103,8",LATAM,PASAJEROS
19/8/2023,MDES-2023-78211-73-E,A,XXX-53905448,045-47272153,20/8/2023,2023-20971-T,APLAST,APLAST/DEF.,MDES,74,5,"39,7",LATAM,PASAJEROS
19/8/2023,MDES-2023-78211-73-E,A,XXX-53956586,045-47272153,20/8/2023,2023-20966-X,APLAST,APLAST/DEF.,MDES,74,10,"501,2",LATAM,PASAJEROS
19/8/2023,MDES-2023-78211-73-E,A,XXX-54034859,045-47272153,20/8/2023,2023-20967-Y,APLAST,APLAST/DEF.,MDES,74,1,"13,2",LATAM,PASAJEROS
19/8/2023,MDES-2023-78211-73-E,A,XXX-54037939,045-47272153,20/8/2023,2023-20986-Z,APLAST,APLAST/DEF.,MDES,74,2,436,LATAM,PASAJEROS
19/8/2023,MDES-2023-78211-73-E,A,XXX-54085316,045-47272153,20/8/2023,2023-20982-V,APLAST,APLAST/DEF.,MDES,74,2,"59,5",LATAM,PASAJEROS
19/8/2023,MDES-2023-78211-73-E,A,XXX-54167291,045-47272153,20/8/2023,2023-20980-T,APLAST,APLAST/DEF.,MDES,74,3,110,LATAM,PASAJEROS
19/8/2023,MDES-2023-78211-73-E,A,XXX-54247060,045-47272153,20/8/2023,2023-20972-U,APLAST,APLAST/DEF.,MDES,74,3,"11,6",LATAM,PASAJEROS
19/8/2023,MDES-2023-78211-73-E,A,XXX-54251714,045-47272153,20/8/2023,2023-20983-W,APLAST,APLAST/DEF.,MDES,74,3,"104,1",LATAM,PASAJEROS
19/8/2023,MDES-2023-78211-73-E,A,XXX-54306232,045-47272153,20/8/2023,2023-20984-X,APLAST,APLAST/DEF.,MDES,74,1,"63,5",LATAM,PASAJEROS
19/8/2023,MDES-2023-78211-73-E,A,XXX-54378858,045-47272153,20/8/2023,2023-20985-Y,APLAST,APLAST/DEF.,MDES,74,1,"219,99",LATAM,PASAJEROS
19/8/2023,MDES-2023-78211-73-E,A,XXX-54400676,045-47272153,20/8/2023,2023-20977-Z,APLAST,APLAST/DEF.,MDES,74,1,"116,12",LATAM,PASAJEROS
19/8/2023,MDES-2023-78211-73-E,A,XXX-54403493,045-47272153,20/8/2023,2023-20970-S,APLAST,APLAST/DEF.,MDES,74,1,"22,7",LATAM,PASAJEROS
19/8/2023,MDES-2023-78211-73-E,A,XXX-54418104,045-47272153,20/8/2023,2023-20981-U,APLAST,APLAST/DEF.,MDES,74,14,191,LATAM,PASAJEROS
19/8/2023,MDES-2023-78211-73-E,A,XXX-54427400,045-47272153,20/8/2023,2023-20979-B,APLAST,APLAST/DEF.,MDES,74,1,69,LATAM,PASAJEROS
19/8/2023,MDES-2023-78211-73-E,A,XXX-54427677,045-47272153,20/8/2023,2023-20978-A,APLAST,APLAST/DEF.,MDES,74,1,"53,6",LATAM,PASAJEROS
19/8/2023,MDES-2023-78211-73-E,A,XXX-54496026,045-47272153,20/8/2023,2023-20987-A,APLAST,APLAST/DEF.,MDES,74,8,621,LATAM,PASAJEROS
19/8/2023,MDES-2023-78293-73-Y,A,XXX-00003372,139-46385382,15/2/2001,2001-6269-U,FALPRE,F.PRECINTO,MDES,74,1,22,AEROMÉXICO,PASAJEROS
19/8/2023,MDES-2023-78293-73-Y,A,XXX-00003372,139-46385382,21/9/2004,2004-65445-Z,EMBROT,EMB.ROTO,MDES,74,1,22,AEROMÉXICO,PASAJEROS
19/8/2023,MDES-2023-78293-73-Y,A,XXX-00003372,139-46385382,12/9/2005,2005-64516-A,APLAST,APLAST/DEF.,MDES,74,1,22,AEROMÉXICO,PASAJEROS
19/8/2023,MDES-2023-78293-73-Y,A,XXX-00003372,139-46385382,12/9/2005,2005-64516-A,EMBROT,EMB.ROTO,MDES,74,1,22,AEROMÉXICO,PASAJEROS
19/8/2023,MDES-2023-78293-73-Y,A,XXX-00003372,139-46385382,17/3/2020,2020-11485-T,EMBMOJ,EMB.MOJADO,MDES,74,1,22,AEROMÉXICO,PASAJEROS
19/8/2023,MDES-2023-78293-73-Y,A,XXX-00003372,139-46385382,31/8/2021,2021-25356-V,APLAST,APLAST/DEF.,MDES,74,2,44,AEROMÉXICO,PASAJEROS
19/8/2023,MDES-2023-78293-73-Y,A,XXX-00003372,139-46385382,31/8/2021,2021-25356-V,EMBROT,EMB.ROTO,MDES,74,2,44,AEROMÉXICO,PASAJEROS
18/8/2023,MDES-2023-78584-73-R,C,XXX-00125882,057-47203085,14/1/2014,2014-1192-N,APLAST,APLAST/DEF.,MDES,800850,6,"58,4",AIR FRANCE,PASAJEROS
18/8/2023,MDES-2023-78584-73-R,C,XXX-00125882,057-47203085,9/2/2022,2022-4949-A,EMBROT,EMB.ROTO,MDES,800850,6,"58,4",AIR FRANCE,PASAJEROS
18/8/2023,MDES-2023-78005-73-F,C,XXX-00040463,406-02014946,27/7/2021,2021-21401-I,EMBROT,EMB.ROTO,MDES,800850,7,"271,13",UPS,CARGUERO
18/8/2023,MDES-2023-77915-73-Y,A,XXX-54519419,549-29377202,18/8/2023,2023-20831-O,EMBMOJ,EMB.MOJADO,MDES,74,3,740,LATAM CARGO,CARGUERO
17/8/2023,MDES-2023-78020-73-C,C,XXX-00001140,075-62873263,9/8/2000,2000-59720-G,EMBROT,EMB.ROTO,MDES,800850,13,5981,IBERIA,PASAJEROS
17/8/2023,MDES-2023-78020-73-C,C,XXX-00001140,075-62873263,9/8/2000,2000-59721-G,APLAST,APLAST/DEF.,MDES,800850,13,5981,IBERIA,PASAJEROS
17/8/2023,MDES-2023-78020-73-C,C,XXX-00001140,075-62873263,4/4/2001,2001-15116-C,FALPRE,F.PRECINTO,MDES,800850,13,5981,IBERIA,PASAJEROS
17/8/2023,MDES-2023-78020-73-C,C,XXX-00001140,075-62873263,10/12/2009,2009-49419-B,APLAST,APLAST/DEF.,MDES,800850,13,5981,IBERIA,PASAJEROS
17/8/2023,MDES-2023-77723-73-L,C,XXX-00407400,045-48997745,25/9/2019,2019-45242-R,APLAST,APLAST/DEF.,MDES,800850,3,"441,79",LATAM,PASAJEROS
17/8/2023,MDES-2023-77723-73-L,C,XXX-00413825,045-48997745,2/12/2020,2020-41183-R,EMBABI,EMB.ABIERTO,MDES,800850,9,"1120,37",LATAM,PASAJEROS
17/8/2023,MDES-2023-77723-73-L,C,XXX-00413825,045-48997745,18/8/2023,2023-20855-U,EMBMOJ,EMB.MOJADO,MDES,800850,9,"1120,37",LATAM,PASAJEROS
17/8/2023,MDES-2023-77725-73-N,C,XXX-00035856,045-48860335,19/3/2001,2001-11707-F,EMBROT,EMB.ROTO,MDES,800850,2,2238,LATAM,PASAJEROS
17/8/2023,MDES-2023-77725-73-N,C,XXX-00035856,045-48860335,19/3/2001,2001-11708-F,DERRAM,EMB.DERRAME,MDES,800850,2,2238,LATAM,PASAJEROS
17/8/2023,MDES-2023-77725-73-N,C,XXX-00035856,045-48860335,19/3/2001,2001-11709-F,APLAST,APLAST/DEF.,MDES,800850,2,2238,LATAM,PASAJEROS
17/8/2023,MDES-2023-77603-73-X,A,XXX-54475503,729-42241065,18/8/2023,2023-20784-V,APLAST,APLAST/DEF.,MDES,74,1,238,TAMPA,PASAJEROS
17/8/2023,MDES-2023-77775-73-S,C,XXX-00430180,006-34212544,17/8/2023,2023-20745-S,APLAST,APLAST/DEF.,MDES,800850,1,15,DELTA,PASAJEROS
17/8/2023,MDES-2023-77776-73-T,C,XXX-00012062,001-80874113,10/7/2003,2003-357716-F,EMBROT,EMB.ROTO,MDES,800850,4,594,AMERICAN,PASAJEROS
17/8/2023,MDES-2023-77776-73-T,C,XXX-00012062,001-80874113,13/9/2004,2004-62699-E,EMBROT,EMB.ROTO,MDES,800850,4,594,AMERICAN,PASAJEROS
17/8/2023,MDES-2023-77776-73-T,C,XXX-00012062,001-80874113,13/9/2004,2004-62700-E,FAJCON,FAJAS CTRL,MDES,800850,4,594,AMERICAN,PASAJEROS
17/8/2023,MDES-2023-77776-73-T,C,XXX-00012062,001-80874113,15/7/2007,2007-76907-H,APLAST,APLAST/DEF.,MDES,800850,4,594,AMERICAN,PASAJEROS
17/8/2023,MDES-2023-77776-73-T,C,XXX-00012062,001-80874113,15/7/2007,2007-76908-A,APLAST,APLAST/DEF.,MDES,800850,4,594,AMERICAN,PASAJEROS
17/8/2023,MDES-2023-77776-73-T,C,XXX-00012062,001-80874113,15/7/2007,2007-76908-A,EMBROT,EMB.ROTO,MDES,800850,4,594,AMERICAN,PASAJEROS
17/8/2023,MDES-2023-77776-73-T,C,XXX-00012062,001-80874113,5/9/2021,2021-26055-S,EMBABI,EMB.ABIERTO,MDES,800850,4,594,AMERICAN,PASAJEROS
17/8/2023,MDES-2023-77776-73-T,C,XXX-00012062,001-80874113,5/9/2021,2021-26055-S,FALPRE,F.PRECINTO,MDES,800850,4,594,AMERICAN,PASAJEROS
17/8/2023,MDES-2023-77776-73-T,C,XXX-00012062,001-80874113,17/8/2023,2023-20755-T,EMBROT,EMB.ROTO,MDES,800850,4,594,AMERICAN,PASAJEROS
17/8/2023,MDES-2023-77799-73-B,A,XXX-54136261,001-73129906,17/8/2023,2023-20740-N,EMBMOJ,EMB.MOJADO,MDES,74,1,7,AMERICAN,PASAJEROS
17/8/2023,MDES-2023-77770-73-N,C,XXX-00237232,615-33183183,23/6/2008,2008-62776-L,EMBROT,EMB.ROTO,MDES,800850,1,"3,63",unknow,PASAJEROS
16/8/2023,MDES-2023-77718-73-P,C,XXX-00034796,139-46363564,17/2/2004,2004-10476-E,EMBROT,EMB.ROTO,MDES,800850,1,124,AEROMÉXICO,PASAJEROS
16/8/2023,MDES-2023-77778-73-V,C,XXX-00066004,369-82514751,17/8/2023,2023-20722-N,EMBROT,EMB.ROTO,MDES,800850,1,116,ATLAS,CARGUERO
16/8/2023,MDES-2023-77778-73-V,C,XXX-00407571,369-82514751,22/1/2006,2006-6104-X,EMBROT,EMB.ROTO,MDES,800850,1,98,ATLAS,CARGUERO
16/8/2023,MDES-2023-77778-73-V,C,XXX-00407571,369-82514751,1/10/2019,2019-46278-B,APLAST,APLAST/DEF.,MDES,800850,2,196,ATLAS,CARGUERO
16/8/2023,MDES-2023-77778-73-V,C,XXX-00407571,369-82514751,1/10/2019,2019-46278-B,EMBROT,EMB.ROTO,MDES,800850,1,98,ATLAS,CARGUERO
16/8/2023,MDES-2023-77778-73-V,C,XXX-00407750,369-82514751,8/10/2019,2019-47445-Y,APLAST,APLAST/DEF.,MDES,800850,1,124,ATLAS,CARGUERO
16/8/2023,MDES-2023-77778-73-V,C,XXX-00407750,369-82514751,8/10/2019,2019-47446-Z,APLAST,APLAST/DEF.,MDES,800850,1,124,ATLAS,CARGUERO
16/8/2023,MDES-2023-77532-73-J,B,XXX-0A454568,045-48883240,17/8/2023,2023-20721-M,APLAST,APLAST/DEF.,MDES,50,1,26,LATAM,PASAJEROS
16/8/2023,MDES-2023-77532-73-J,B,XXX-0A454568,045-48883240,17/8/2023,2023-20721-M,EMBMOJ,EMB.MOJADO,MDES,50,1,26,LATAM,PASAJEROS
16/8/2023,MDES-2023-77532-73-J,B,XXX-0A554821,045-48883240,17/8/2023,2023-20720-L,APLAST,APLAST/DEF.,MDES,50,13,"179,9",LATAM,PASAJEROS
16/8/2023,MDES-2023-77532-73-J,B,XXX-0A554821,045-48883240,17/8/2023,2023-20720-L,EMBMOJ,EMB.MOJADO,MDES,50,13,"179,9",LATAM,PASAJEROS
16/8/2023,MDES-2023-77532-73-J,B,XXX-0A686859,045-48883240,17/8/2023,2023-20719-T,APLAST,APLAST/DEF.,MDES,50,2,"30,4",LATAM,PASAJEROS
16/8/2023,MDES-2023-77532-73-J,B,XXX-0A686859,045-48883240,17/8/2023,2023-20719-T,EMBMOJ,EMB.MOJADO,MDES,50,2,"30,4",LATAM,PASAJEROS
16/8/2023,MDES-2023-77728-73-Z,C,XXX-00010811,045-48064682,17/8/2023,2023-20696-X,APLAST,APLAST/DEF.,MDES,800850,1,1,LATAM,PASAJEROS
16/8/2023,MDES-2023-77728-73-Z,C,XXX-00010811,045-48064682,17/8/2023,2023-20696-X,EMBMOJ,EMB.MOJADO,MDES,800850,1,1,LATAM,PASAJEROS
16/8/2023,MDES-2023-77764-73-Z,B,XXX-0A711233,045-48260796,17/8/2023,2023-20726-R,APLAST,APLAST/DEF.,MDES,50,2,160,LATAM,PASAJEROS
16/8/2023,MDES-2023-77371-73-K,C,XXX-00028695,074-56655410,18/5/2003,2003-345708-Z,EMBROT,EMB.ROTO,MDES,800850,2,"1,4",KLM,CARGUERO
16/8/2023,MDES-2023-77371-73-K,C,XXX-00028695,074-56655410,27/7/2021,2021-21338-R,APLAST,APLAST/DEF.,MDES,800850,2,"1,4",KLM,CARGUERO
16/8/2023,MDES-2023-77373-73-M,C,XXX-00125469,074-61812446,26/11/2020,2020-40441-N,EMBMOJ,EMB.MOJADO,MDES,800850,1,125,KLM,CARGUERO
16/8/2023,MDES-2023-77375-73-Y,C,XXX-00218721,074-00512223,26/8/2020,2020-28643-X,APLAST,APLAST/DEF.,MDES,800850,2,345,KLM,CARGUERO
16/8/2023,MDES-2023-77375-73-Y,C,XXX-00218721,074-00512223,26/8/2020,2020-28643-X,EMBMOJ,EMB.MOJADO,MDES,800850,2,345,KLM,CARGUERO
16/8/2023,MDES-2023-77375-73-Y,C,XXX-00218721,074-00512223,26/8/2020,2020-28643-X,FALPRE,F.PRECINTO,MDES,800850,2,345,KLM,CARGUERO
16/8/2023,MDES-2023-77375-73-Y,C,XXX-00218789,074-00512223,16/4/2018,2018-11102-F,FALPRE,F.PRECINTO,MDES,800850,1,58,KLM,CARGUERO
16/8/2023,MDES-2023-77379-73-S,C,XXX-00114187,074-61000870,5/8/2001,2001-38623-K,APLAST,APLAST/DEF.,MDES,800850,6,"122,42",KLM,CARGUERO
16/8/2023,MDES-2023-77379-73-S,C,XXX-00114187,074-61000870,5/8/2001,2001-38623-K,EMBABI,EMB.ABIERTO,MDES,800850,6,"122,42",KLM,CARGUERO
16/8/2023,MDES-2023-77387-73-R,A,XXX-54135929,074-56356381,17/8/2023,2023-20695-W,APLAST,APLAST/DEF.,MDES,74,2,"112,03",KLM,CARGUERO
16/8/2023,MDES-2023-77340-73-G,C,XXX-03080152,016-65883392,17/8/2023,2023-20654-R,APLAST,APLAST/DEF.,MDES,800850,7,68,UNITED,PASAJEROS
16/8/2023,MDES-2023-77386-73-Z,A,XXX-54454736,001-80825312,16/8/2023,2023-20613-M,APLAST,APLAST/DEF.,MDES,74,3,528,AMERICAN,PASAJEROS
16/8/2023,MDES-2023-77386-73-Z,A,XXX-54454736,001-80825312,16/8/2023,2023-20613-M,EMBROT,EMB.ROTO,MDES,74,3,528,AMERICAN,PASAJEROS
16/8/2023,MDES-2023-77300-73-C,C,XXX-00114189,074-61000903,27/2/2001,2001-8178-F,EMBROT,EMB.ROTO,MDES,800850,3,240,KLM,CARGUERO
16/8/2023,MDES-2023-77335-73-K,C,XXX-00054341,996-12461385,16/8/2023,2023-20617-Q,EMBROT,EMB.ROTO,MDES,800850,3,8,AIR EUROPA,PASAJEROS
16/8/2023,MDES-2023-77335-73-K,C,XXX-00054399,996-12461385,21/12/2004,2004-91576-Z,APLAST,APLAST/DEF.,MDES,800850,1,"8,75",AIR EUROPA,PASAJEROS
16/8/2023,MDES-2023-77335-73-K,C,XXX-00115931,996-12461385,7/2/2013,2013-2981-U,APLAST,APLAST/DEF.,MDES,800850,3,"52,96",AIR EUROPA,PASAJEROS
16/8/2023,MDES-2023-77335-73-K,C,XXX-00115931,996-12461385,16/8/2023,2023-20618-R,EMBROT,EMB.ROTO,MDES,800850,3,"52,96",AIR EUROPA,PASAJEROS
16/8/2023,MDES-2023-77335-73-K,C,XXX-00250051,996-12461385,28/1/2020,2020-4117-N,APLAST,APLAST/DEF.,MDES,800850,10,155,AIR EUROPA,PASAJEROS
16/8/2023,MDES-2023-77184-73-M,A,XXX-00059066,045-49702800,2/5/2006,2006-38674-G,APLAST,APLAST/DEF.,MDES,74,9,472,LATAM,PASAJEROS
16/8/2023,MDES-2023-77184-73-M,A,XXX-00059066,045-49702800,2/5/2006,2006-38675-A,APLAST,APLAST/DEF.,MDES,74,9,472,LATAM,PASAJEROS
16/8/2023,MDES-2023-77184-73-M,A,XXX-00059066,045-49702800,2/5/2006,2006-38675-A,EMBROT,EMB.ROTO,MDES,74,9,472,LATAM,PASAJEROS
16/8/2023,MDES-2023-77210-73-C,B,XXX-0A681503,045-48879320,17/8/2023,2023-20723-O,EMBROT,EMB.ROTO,MDES,50,11,"923,3",LATAM,PASAJEROS
16/8/2023,MDES-2023-77214-73-G,B,XXX-0A645738,045-48879596,17/8/2023,2023-20733-P,EMBROT,EMB.ROTO,MDES,50,6,"20,9",LATAM,PASAJEROS
16/8/2023,MDES-2023-77214-73-G,B,XXX-0A709505,045-48879596,17/8/2023,2023-20735-R,EMBROT,EMB.ROTO,MDES,50,4,105,LATAM,PASAJEROS
16/8/2023,MDES-2023-77343-73-J,C,XXX-01101063,045-48860431,17/8/2023,2023-20655-S,EMBROT,EMB.ROTO,MDES,800850,8,2180,LATAM,PASAJEROS
